country,region,loc,pop,lat,lon,lon_albers,lat_albers
CA,British Columbia,Willowbrook,75,49.2607,-119.594,2419329.502,559673.4652
CA,British Columbia,Keremeos,1289,49.2064,-119.826,2407428.259,546046.5301
CA,British Columbia,Hedley,256,49.3604,-120.072,2383352.894,551941.8462
CA,British Columbia,Apex Mountain,150,49.3942,-119.907,2392082.758,561117.4209
CA,British Columbia,Penticton,31909,49.4822,-119.585,2407827.935,581181.5689
CA,British Columbia,Kaleden,1289,49.3928,-119.596,2412002.144,572232.0245
CA,British Columbia,Penticton,735,49.4776,-119.617,2406043.545,579581.7555
CA,British Columbia,Kimberley,4639,49.6871,-115.983,2620989.83,736891.3119
CA,British Columbia,Wycliffe,189,49.6013,-115.861,2633590.852,733778.468
CA,British Columbia,Fort Steele,10,49.6169,-115.626,2647038.735,744562.2807
CA,British Columbia,St. Mary's,80,49.6203,-115.696,2642554.207,742088.3469
CA,British Columbia,Marysville,1500,49.6373,-115.956,2625616.521,733347.3919
CA,British Columbia,Wasa,222,49.7833,-115.733,2630507.059,755673.8361
CA,British Columbia,Canal Flats,700,50.1576,-115.817,2602947.214,786976.5577
CA,British Columbia,Kaslo,1072,49.9086,-116.911,2550970.31,721363.4427
CA,British Columbia,Fairmont Hot Springs,489,50.3349,-115.856,2589962.314,801867.717
CA,British Columbia,Akisqnuk,75,50.4512,-115.96,2576736.479,808601.4061
CA,British Columbia,Windermere,1259,50.4667,-115.983,2574425.983,809147.1283
CA,British Columbia,Invermere,3002,50.5007,-116.038,2569086.564,810172.3402
CA,British Columbia,Shuswap,84,50.5268,-116.002,2569691.372,813987.5252
CA,British Columbia,Wilmer,253,50.5426,-116.063,2565082.402,813095.9924
CA,British Columbia,Panorama,75,50.4583,-116.237,2559627.285,798548.9017
CA,British Columbia,Radium Hot Springs,735,50.623,-116.08,2559263.82,819907.0567
CA,British Columbia,Edgewater,407,50.7,-116.133,2551494.283,825022.5836
CA,British Columbia,Meadow Creek,50,50.2392,-116.973,2527870.695,749915.5731
CA,British Columbia,Cooper Creek,10,50.2023,-116.963,2530635.114,746842.9167
CA,British Columbia,Lardeau,50,50.143,-116.956,2534524.501,741560.99
CA,British Columbia,Hills,75,50.1089,-117.493,2503557.431,717993.489
CA,British Columbia,Burton,225,49.9856,-117.88,2486738.904,691841.1312
CA,British Columbia,Nakusp,1524,50.2418,-117.799,2477103.944,719034.332
CA,British Columbia,Fauquier,197,49.8667,-118.067,2481899.969,673621.8606
CA,British Columbia,Edgewood,145,49.7833,-118.15,2481459.531,662639.7655
CA,British Columbia,Kuskonook,10,49.3,-116.65,2602737.196,674715.57
CA,British Columbia,Sanca,10,49.3917,-116.735,2592078.971,679933.0908
CA,British Columbia,Boswell,25,49.4503,-116.764,2586847.327,684264.9592
CA,British Columbia,Nelway,10,49.0147,-117.273,2580372.859,623772.796
CA,British Columbia,Paterson,25,49.0067,-117.831,2545614.577,601487.2603
CA,British Columbia,Cascade,10,49.0187,-118.207,2521103,588274.794
CA,British Columbia,Gilpin,50,49.0063,-118.329,2514051.978,582478.8784
CA,British Columbia,Kettle Valley,75,49.0536,-118.945,2472166.971,563835.5757
CA,British Columbia,Okanagan Falls,2100,49.3428,-119.571,2416322.116,568359.8396
CA,British Columbia,Olalla,393,49.2634,-119.829,2404149.22,551397.7465
CA,British Columbia,Princeton,2677,49.4524,-120.514,2350107.511,545040.9633
CA,British Columbia,Manning Park,25,49.0668,-120.782,2353251.639,498357.6108
CA,British Columbia,Eastgate,25,49.1375,-120.612,2360518.424,511210.2658
CA,British Columbia,Sunshine Valley,167,49.2727,-121.239,2312840.15,502217.9903
CA,British Columbia,Hemlock Valley,68,49.3769,-121.935,2262305.601,488373.0588
CA,British Columbia,Hope,3555,49.3802,-121.43,2294885.721,506021.0138
CA,British Columbia,Laidlaw,100,49.3223,-121.618,2285695.27,493911.517
CA,British Columbia,Ruby Creek,50,49.3468,-121.597,2285793.961,497016.3993
CA,British Columbia,Harrison Hot Springs,1573,49.3,-121.783,2276124.076,486074.8543
CA,British Columbia,Silver Creek,900,49.3634,-121.456,2294073.233,503491.2826
CA,British Columbia,Haig,138,49.3967,-121.453,2292542.133,506828.9914
CA,British Columbia,Agassiz,2908,49.2333,-121.767,2280588.59,480131.0536
CA,British Columbia,Seabird Island,350,49.2542,-121.731,2281858.131,483401.5663
CA,British Columbia,Harrison Mills,209,49.2559,-121.949,2267576.205,476100.1706
CA,British Columbia,Chehalis,560,49.2918,-121.911,2268216.743,480896.7779
CA,British Columbia,West Popkum,1055,49.1822,-121.773,2282820.497,474951.6633
CA,British Columbia,Popkum,175,49.2002,-121.736,2284307.292,477975.4591
CA,British Columbia,Cheam,205,49.1942,-121.776,2282009.153,476016.4297
CA,British Columbia,Rosedale,1000,49.182,-121.804,2280809.734,473867.0695
CA,British Columbia,Chilliwack,30000,49.175,-121.942,2272164.371,468454.8309
CA,British Columbia,Sardis,4500,49.1367,-121.959,2273009.409,464140.7454
CA,British Columbia,Promontory,4000,49.1006,-121.937,2276290.598,461376.7117
CA,British Columbia,Cultus Lake,1141,49.0714,-121.966,2275883.944,457537.7326
CA,British Columbia,Vedder Crossing,10000,49.1062,-121.971,2273781.318,460757.6429
CA,British Columbia,Tzeachten,1188,49.115,-121.939,2275424.466,462711.1494
CA,British Columbia,Lindell Beach,150,49.0333,-122.017,2274486.389,452077.4291
CA,British Columbia,Slesse Park,238,49.0805,-121.821,2284902.283,463402.8982
CA,British Columbia,Yarrow,2000,49.0833,-122.05,2269778.764,455822.8987
CA,British Columbia,Soowahlie,211,49.0814,-121.963,2275570.019,458614.9501
CA,British Columbia,Kwaw-kwaw-Apilt,351,49.1641,-121.98,2270239.259,466092.9312
CA,British Columbia,Sumas,182,49.0531,-122.193,2261941.479,447997.6118
CA,British Columbia,Abbotsford,100000,49.0477,-122.27,2257162.468,444850.5319
CA,British Columbia,Matsqui,200,49.1083,-122.292,2252655.336,450023.1999
CA,British Columbia,Huntingdon,1000,49.0051,-122.266,2259579.526,440826.1802
CA,British Columbia,Aberdeen,475,49.0503,-122.411,2247771.286,440322.3065
CA,British Columbia,Clearbrook,10000,49.05,-122.333,2252910.069,442936.014
CA,British Columbia,Aldergrove,12363,49.0576,-122.471,2243460.893,439007.4112
CA,British Columbia,Matsqui,426,49.006,-122.476,2245726.02,433790.9713
CA,British Columbia,Mission,28000,49.1376,-122.304,2250387.984,452479.2112
CA,British Columbia,Murrayville,8000,49.0904,-122.616,2232282.925,437331.8414
CA,British Columbia,Langley,23606,49.1038,-122.659,2228785.024,437200.2573
CA,British Columbia,White Rock,18755,49.0252,-122.796,2223686.116,424903.4852
CA,British Columbia,Semiahmoo,109,49.0126,-122.766,2226292.035,424673.1879
CA,British Columbia,Brookswood,10000,49.0718,-122.666,2229924.533,433830.0656
CA,British Columbia,Fern Ridge,3000,49.0483,-122.656,2231757.681,431863.7484
CA,British Columbia,Walnut Grove,23000,49.1806,-122.648,2225666.2,445094.1736
CA,British Columbia,Fort Langley,2500,49.1667,-122.583,2230628.221,445913.3198
CA,British Columbia,Douglas,700,49.0028,-122.736,2228758.932,424718.8166
CA,British Columbia,South Surrey,66000,49.0543,-122.833,2219798.529,426519.7298
CA,British Columbia,Cloverdale,45000,49.1117,-122.725,2224049.838,435761.8403
CA,British Columbia,Tsawwassen,21000,49.0183,-123.081,2205213.541,414722.9194
CA,British Columbia,North Delta,51000,49.1547,-122.911,2209672.329,433771.4362
CA,British Columbia,Ladner,21000,49.0917,-123.078,2201787.254,422036.1481
CA,British Columbia,Richmond,174461,49.1539,-123.158,2193442.37,425504.6496
CA,British Columbia,Musqueam,1371,49.2298,-123.2,2186937.251,431587.0836
CA,British Columbia,Leq' a: mel,304,49.1671,-122.086,2263159.928,462767.5562
CA,British Columbia,Deroche,139,49.1914,-122.081,2262250.71,465308.5729
CA,British Columbia,Leq' a: mel,266,49.209,-122.023,2265142.264,469002.2554
CA,British Columbia,Lake Errock,426,49.2291,-122.012,2264835.707,471337.512
CA,British Columbia,Scowlitz,97,49.2425,-122.002,2264804.823,472985.2192
CA,British Columbia,Durieu,133,49.2175,-122.235,2250861.817,462623.7804
CA,British Columbia,Hatzic Island,587,49.1624,-122.236,2253586.719,457207.8737
CA,British Columbia,Baker Trails,635,49.0854,-121.927,2277720.919,460238.7831
CA,British Columbia,Bell Acres,582,49.078,-121.866,2282088.481,461612.234
CA,British Columbia,University Hill,10000,49.2669,-123.242,2182347.661,433857.2858
CA,British Columbia,Vancouver,578041,49.2448,-123.115,2191791.549,435864.9981
CA,British Columbia,Burnaby,202799,49.2521,-122.962,2201487.34,441643.2529
CA,British Columbia,New Westminster,58549,49.2167,-122.917,2206200.088,439659.6169
CA,British Columbia,Port Moody,22512,49.2786,-122.868,2206342.255,447365.2544
CA,British Columbia,Belcarra,676,49.3182,-122.928,2200439.793,449263.4385
CA,British Columbia,Burrard,1405,49.3099,-122.978,2197571.88,446792.3732
CA,British Columbia,North Vancouver,45165,49.3142,-123.067,2191518.061,444274.0705
CA,British Columbia,Squamish,2492,49.3221,-123.13,2186991.489,442974.2918
CA,British Columbia,Anmore,1785,49.3115,-122.849,2205951.835,451226.329
CA,British Columbia,Pleasantside,5000,49.2934,-122.847,2206983.456,449515.9499
CA,British Columbia,Port Coquitlam,52687,49.2567,-122.762,2214385.457,448744.1227
CA,British Columbia,Coquitlam,114565,49.2539,-122.849,2208817.318,445572.1283
CA,British Columbia,Surrey,283276,49.1745,-122.828,2214147.183,438479.2243
CA,British Columbia,Lynn Valley,10000,49.3416,-123.033,2192394.018,448090.3583
CA,British Columbia,Deep Cove,3000,49.3232,-122.948,2198880.203,449092.1963
CA,British Columbia,Delbrook,2500,49.343,-123.085,2188913.467,446512.7408
CA,British Columbia,Seymour Heights,3000,49.3192,-123.002,2195536.505,446912.5409
CA,British Columbia,Dundarave,5000,49.338,-123.181,2182858.523,442861.0048
CA,British Columbia,Hollyburn,5000,49.3324,-123.163,2184316.513,442901.708
CA,British Columbia,Caulfeild,3000,49.3416,-123.26,2177492.174,440621.9885
CA,British Columbia,Westmount,1500,49.3439,-123.209,2180729.176,442521.8932
CA,British Columbia,Lions Bay,1328,49.4591,-123.236,2173289.145,452980.6075
CA,British Columbia,Pitt Meadows,13000,49.2172,-122.686,2221342.473,447408.9182
CA,British Columbia,Maple Ridge,60000,49.2174,-122.598,2227103.375,450375.7902
CA,British Columbia,Coalmont,75,49.5089,-120.695,2335500.53,544106.5188
CA,British Columbia,Tulameen,125,49.5458,-120.758,2329508.358,545457.687
CA,British Columbia,Summerland,6299,49.6054,-119.673,2395525.802,589789.2006
CA,British Columbia,Naramata,1787,49.5942,-119.587,2401592.051,591823.2712
CA,British Columbia,Peachland,4883,49.7786,-119.736,2382113.922,604114.7539
CA,British Columbia,Kelowna,59149,49.8833,-119.483,2392366.323,623234.1585
CA,British Columbia,Westbank,5171,49.8432,-119.616,2386175.924,614611.3547
CA,British Columbia,Westside,1036,49.8822,-119.535,2389152.146,621256.9434
CA,British Columbia,Glenrosa,3000,49.8472,-119.667,2382740.11,613163.339
CA,British Columbia,Westbank,6930,49.8286,-119.631,2386025.579,612674.294
CA,British Columbia,Okanagan Mission,5000,49.8167,-119.483,2396011.554,616863.9061
CA,British Columbia,Braeloch,2500,49.7833,-119.517,2395693.799,612442.544
CA,British Columbia,Ellison,1510,49.9363,-119.358,2397320.433,632809.1886
CA,British Columbia,Rutland,25000,49.8883,-119.391,2397881.38,627030.2488
CA,British Columbia,Beaverdell,213,49.4368,-119.089,2441807.635,594958.8029
CA,British Columbia,Carmi,25,49.5009,-119.122,2436177.432,599852.2806
CA,British Columbia,Okanagan,1923,50.0076,-119.397,2390958.017,638218.8125
CA,British Columbia,Winfield,500,50.0333,-119.402,2389234.157,640496.2859
CA,British Columbia,Woodsdale,500,50.0495,-119.39,2389097.186,642477.0564
CA,British Columbia,Okanagan Centre,150,50.05,-119.45,2385308.994,640368.1267
CA,British Columbia,Oyama,200,50.1111,-119.368,2387092.033,649158.112
CA,British Columbia,Lumby,1634,50.25,-118.967,2404424.625,676884.0108
CA,British Columbia,Lavington,600,50.2313,-119.107,2396753.5,670039.9879
CA,British Columbia,Blue Springs,25,50.25,-118.85,2411691.911,681126.4182
CA,British Columbia,Shuswap Falls,50,50.294,-118.805,2412031.477,686949.4765
CA,British Columbia,Silver Star,175,50.3572,-119.059,2392765.821,683784.0192
CA,British Columbia,Cherryville,50,50.2407,-118.621,2426415.241,688583.2697
CA,British Columbia,Big White,75,49.7214,-118.94,2435456.223,627523.5978
CA,British Columbia,Squamish,9114,49.7024,-123.147,2167112.99,479851.7999
CA,British Columbia,Squamish,96,49.691,-123.15,2167480.272,478631.1474
CA,British Columbia,Squamish,103,49.7712,-123.162,2162741.675,486139.6696
CA,British Columbia,Brackendale,2000,49.7667,-123.15,2163743.978,486087.2589
CA,British Columbia,Garibaldi Highlands,2000,49.7417,-123.135,2165953.746,484113.8245
CA,British Columbia,Squamish,82,49.8,-123.183,2159955.941,488293.7666
CA,British Columbia,Whistler,5054,50.1215,-122.962,2158339.08,527144.3319
CA,British Columbia,Alpine Meadows,1000,50.15,-122.967,2156601.304,529787.8082
CA,British Columbia,Whistler Creek,2000,50.0935,-122.993,2157732.196,523380.2121
CA,British Columbia,Pemberton,2192,50.3167,-122.8,2159018.507,551619.6936
CA,British Columbia,Mount Currie,50,50.3148,-122.718,2164362.583,554101.9594
CA,British Columbia,Mount Currie,799,50.3249,-122.656,2167822.688,557116.8759
CA,British Columbia,Birken,100,50.4833,-122.617,2162360.564,573953.9743
CA,British Columbia,D'Arcy,154,50.55,-122.483,2167527.19,584874.07
CA,British Columbia,Pemberton Meadows,10,50.4417,-122.917,2145301.139,560131.8135
CA,British Columbia,Ogden,50,50.7819,-122.822,2134378.14,596699.2649
CA,British Columbia,Gold Bridge,25,50.85,-122.833,2130279.441,603054.2294
CA,British Columbia,Horseshoe Bay,1000,49.3674,-123.273,2175370.465,442737.0338
CA,British Columbia,Snug Cove,300,49.3829,-123.336,2170472.111,442202.854
CA,British Columbia,Gambier Harbour,400,49.3728,-123.414,2165841.752,438660.7154
CA,British Columbia,New Brighton,50,49.45,-123.433,2160817.784,445655.3623
CA,British Columbia,Gibsons,4182,49.4018,-123.514,2157851.559,438266.1795
CA,British Columbia,Williamsons Landing,25,49.4497,-123.469,2158469.54,444455.0714
CA,British Columbia,Langdale,500,49.4341,-123.477,2158706.215,442655.8666
CA,British Columbia,Roberts Creek,3302,49.426,-123.646,2147994.129,436376.4214
CA,British Columbia,Sechelt Indian Government District,827,49.4737,-123.744,2139236.01,437927.366
CA,British Columbia,Sechelt,4000,49.4794,-123.762,2137776.569,437911.3558
CA,British Columbia,Wilson Creek,250,49.4409,-123.713,2142864.225,435684.3041
CA,British Columbia,Davis Bay,750,49.4453,-123.726,2141795.824,435699.865
CA,British Columbia,Selma Park,750,49.4585,-123.733,2140695.737,436779.0623
CA,British Columbia,Welcome Beach,750,49.48,-123.894,2129065.229,433730.2852
CA,British Columbia,Halfmoon Bay,417,49.5146,-123.909,2126410.336,436674.8181
CA,British Columbia,Secret Cove,200,49.5363,-123.952,2122537.472,437447.9863
CA,British Columbia,Madeira Park,500,49.6157,-124.02,2114250.592,443145.24
CA,British Columbia,Pope Landing,150,49.6145,-124.048,2112469.391,442135.2733
CA,British Columbia,Donnely Landing,200,49.625,-124.043,2112293.629,443335.1326
CA,British Columbia,Garden Bay,323,49.6366,-124.034,2112327.424,444771.2236
CA,British Columbia,Gillies Bay,400,49.6833,-124.483,2080594.954,435233.9883
CA,British Columbia,Stillwater,137,49.7667,-124.3,2088652.099,449268.2747
CA,British Columbia,Marshall School Junction,25,49.7111,-124.509,2077568.709,437185.235
CA,British Columbia,Van Anda,324,49.7583,-124.55,2072641.219,440600.5749
CA,British Columbia,Lang Bay,301,49.7792,-124.346,2085040.497,449064.8405
CA,British Columbia,Brew Bay,100,49.7758,-124.371,2083562.598,447942.2967
CA,British Columbia,Myrtle Point,497,49.8012,-124.481,2075141.09,447023.9374
CA,British Columbia,Barney's Bar,405,49.7845,-124.444,2078360.387,446519.8697
CA,British Columbia,Pinetree,258,49.775,-124.419,2080451.575,446357.9509
CA,British Columbia,Black Point,574,49.774,-124.394,2082139.353,447042.0177
CA,British Columbia,Lasqueti,180,49.4918,-124.347,2098644.404,420481.2554
CA,British Columbia,Earls Cove,100,49.75,-124,2109105.772,457092.3718
CA,British Columbia,Egmont,100,49.75,-123.933,2113490.186,459222.3922
CA,British Columbia,Tuwanek,75,49.5442,-123.757,2134967.106,444480.4025
CA,British Columbia,Saltery Bay,50,49.7833,-124.183,2095527,454602.4776
CA,British Columbia,Powell River,2000,49.872,-124.546,2067527.695,452042.2005
CA,British Columbia,Sliammon,682,49.8962,-124.601,2062780.279,452741.4374
CA,British Columbia,Wildwood,1000,49.891,-124.557,2065908.575,453591.3624
CA,British Columbia,Westview,8500,49.8364,-124.525,2070588.378,449153.0584
CA,British Columbia,Cranberry,1000,49.8702,-124.523,2069119.973,452579.3515
CA,British Columbia,Lund,243,49.9818,-124.757,2048531.667,456443.2502
CA,British Columbia,Malibu,10,50.1671,-123.851,2098690.299,503155.5551
CA,British Columbia,Garibaldi,10,49.9667,-123.15,2153869.38,505792.9073
CA,British Columbia,Mansons Landing,198,50.0581,-124.98,2030361.588,457210.4986
CA,British Columbia,Klahoose,74,50.1281,-124.925,2030688.498,465884.1297
CA,British Columbia,Whaletown,100,50.1012,-125.047,2023968.344,459472.1427
CA,British Columbia,Read Island,10,50.1812,-125.086,2017695.806,466283.5746
CA,British Columbia,Samahquam,71,50.0513,-122.539,2189067.729,534090.2502
CA,British Columbia,Skookumchuck,72,49.943,-122.408,2202953.876,527803.1155
CA,British Columbia,Tipella,25,49.7446,-122.154,2229379.965,516862.0925
CA,British Columbia,Bear Creek,25,49.529,-121.761,2265791.505,509126.111
CA,British Columbia,Silver River,25,49.5756,-121.818,2259713.814,511723.874
CA,British Columbia,Dogwood Valley,125,49.4845,-121.425,2289800.262,516322.3804
CA,British Columbia,Squeah,50,49.5042,-121.42,2289101.12,518408.0713
CA,British Columbia,Yale,186,49.5632,-121.43,2285395.68,523794.5837
CA,British Columbia,Yale,54,49.4712,-121.425,2290490.083,515030.6722
CA,British Columbia,Spuzzum,25,49.6886,-121.417,2279725.641,536424.6269
CA,British Columbia,Spuzzum,20,49.6611,-121.414,2281345.872,533855.7382
CA,British Columbia,North Bend,133,49.8833,-121.45,2267505.948,554219.7871
CA,British Columbia,Boston Bar,188,49.8624,-121.443,2269038.377,552426.745
CA,British Columbia,Boothroyd,73,49.9638,-121.485,2261093.218,560855.8187
CA,British Columbia,Kanaka Bar,57,50.1127,-121.561,2248532.221,572767.7383
CA,British Columbia,Siska,74,50.1386,-121.571,2246555.17,574951.5217
CA,British Columbia,Lytton,39,50.2009,-121.572,2243268.261,580985.5588
CA,British Columbia,Lytton,235,50.2316,-121.583,2240980.735,583604.7461
CA,British Columbia,Skuppah,40,50.1885,-121.578,2243528.185,579575.047
CA,British Columbia,Lower Nicola,1047,50.1597,-120.878,2289449.526,600667.6267
CA,British Columbia,Merritt,6998,50.1114,-120.79,2297571.231,599030.847
CA,British Columbia,Shulus,100,50.1373,-120.853,2292214.098,599360.8511
CA,British Columbia,Coldwater,127,50.0358,-120.859,2297190.32,589326.8049
CA,British Columbia,Lytton,118,50.2561,-121.589,2239332.254,585789.2772
CA,British Columbia,Lytton,45,50.3044,-121.649,2233026.214,588476.2566
CA,British Columbia,Cayoose Creek,52,50.6721,-121.932,2196198.783,614941.138
CA,British Columbia,Lillooet,1736,50.6941,-121.939,2194629.526,616861.2264
CA,British Columbia,T'it'q'et,195,50.6803,-121.944,2195021.553,615346.331
CA,British Columbia,Xaxli'p,165,50.7372,-121.862,2197268.535,623621.4275
CA,British Columbia,Bridge River,208,50.7808,-121.975,2187919.328,624154.709
CA,British Columbia,Shalalth,175,50.7294,-122.215,2175413.825,611236.6606
CA,British Columbia,South Shalalth,25,50.7288,-122.244,2173613.221,610228.2881
CA,British Columbia,Seton Portage,50,50.7069,-122.289,2171882.365,606608.5865
CA,British Columbia,Seton Lake,51,50.7047,-122.281,2172499.645,606654.5015
CA,British Columbia,Ts'kw'aylaxw,62,50.8167,-121.667,2205426.038,637851.0063
CA,British Columbia,Bonaparte,40,50.8167,-121.583,2210693.864,640643.8691
CA,British Columbia,Bonaparte,50,50.8833,-121.5,2212437.374,649903.1002
CA,British Columbia,Pavilion,56,50.8833,-121.833,2191579.914,638861.7151
CA,British Columbia,Moha,75,50.8641,-122.17,2171393.873,625912.379
CA,British Columbia,Lytton,15,50.4415,-121.713,2221894.51,599700.8325
CA,British Columbia,T'it'q'et,5,50.5833,-121.85,2205932.376,608978.8006
CA,British Columbia,Clinton,578,51.0942,-121.587,2196066.297,667590.4189
CA,British Columbia,Chasm,25,51.2167,-121.483,2196173.243,682983.9655
CA,British Columbia,70 Mile House,100,51.3084,-121.396,2196790.257,694805.3756
CA,British Columbia,Bonaparte,127,50.8383,-121.378,2222409.637,649591.4304
CA,British Columbia,Cache Creek,1037,50.8119,-121.323,2227227.047,648863.3737
CA,British Columbia,Ashcroft,1664,50.721,-121.28,2234665.297,641461.5123
CA,British Columbia,Ashcroft,50,50.7212,-121.316,2232398.094,640270.2249
CA,British Columbia,Boston Flats,25,50.7699,-121.304,2230608.323,645413.0117
CA,British Columbia,Walhachin,50,50.7515,-120.991,2251152.263,654186.0215
CA,British Columbia,Oregon Jack Creek,16,50.6667,-121.267,2238317.102,636616.9107
CA,British Columbia,Cook's Ferry,5,50.625,-121.328,2236663.042,630504.7369
CA,British Columbia,Spences Bridge,100,50.4234,-121.344,2246163.696,610350.4352
CA,British Columbia,Cook's Ferry,42,50.4223,-121.32,2247736.436,611055.4562
CA,British Columbia,Shackan,43,50.284,-121.178,2263934.85,602437.9972
CA,British Columbia,Nooaitch,120,50.1545,-121.041,2279398.927,594556.7619
CA,British Columbia,Logan Lake,2162,50.4913,-120.813,2276032.058,635020.9548
CA,British Columbia,Coldwater,34,50.0024,-120.985,2290945.823,581739.4715
CA,British Columbia,Brookmere,25,49.8181,-120.875,2307653.32,567701.5588
CA,British Columbia,Allison Lake,25,49.6889,-120.601,2331972.86,564786.2489
CA,British Columbia,Bankeir,25,49.7107,-120.225,2354767.334,580154.6633
CA,British Columbia,Upper Nicola,153,50.2197,-120.462,2312532.759,620882.5664
CA,British Columbia,Vernon,35944,50.2642,-119.269,2384849.555,667349.7797
CA,British Columbia,Coldstream,4500,50.2292,-119.227,2389395.585,665515.3797
CA,British Columbia,Okanagan,653,50.2473,-119.338,2381479.736,663258.1889
CA,British Columbia,Killiney Beach,250,50.1899,-119.506,2374139.749,651750.8483
CA,British Columbia,Fintry,50,50.1316,-119.506,2377331.12,646169.2585
CA,British Columbia,Wilson Landing,25,49.9821,-119.497,2386078.205,632183.0975
CA,British Columbia,Nahun,10,50.0833,-119.5,2380350.81,641760.6798
CA,British Columbia,Caesars,10,50.0667,-119.5,2381259.462,640171.8143
CA,British Columbia,Traders Cove,50,49.9361,-119.504,2388155.455,627529.7989
CA,British Columbia,Kedleston,500,50.3167,-119.183,2387305.242,675455.3324
CA,British Columbia,Okanagan,500,50.3511,-119.295,2378444.852,674723.8556
CA,British Columbia,Okanagan,500,50.2343,-119.448,2375330.747,658075.0868
CA,British Columbia,Armstrong,4241,50.4461,-119.199,2379166.206,687242.426
CA,British Columbia,Enderby,2828,50.5549,-119.141,2376743.01,699713.5697
CA,British Columbia,Okanagan,50,50.4303,-119.341,2371227.482,680653.2124
CA,British Columbia,Glenemma,75,50.4694,-119.352,2368393.996,684001.4559
CA,British Columbia,Hullcar,25,50.503,-119.27,2371627.228,690141.6416
CA,British Columbia,Spallumcheen,353,50.5314,-119.147,2377671.889,697253.981
CA,British Columbia,Ashton Creek,50,50.556,-119.013,2384588.16,704407.0579
CA,British Columbia,Yankee Flats,25,50.5164,-119.375,2364383.302,687679.592
CA,British Columbia,Silver Creek,250,50.5961,-119.365,2360620.073,695663.7891
CA,British Columbia,Falkland,805,50.5009,-119.557,2353941.569,679729.6416
CA,British Columbia,Grindrod,100,50.6276,-119.123,2373831.63,707302.0061
CA,British Columbia,Ranchero,500,50.657,-119.198,2367579.341,707434.1478
CA,British Columbia,Deep Creek,100,50.6094,-119.213,2369282.601,702348.8798
CA,British Columbia,Six Mile Point,243,50.7696,-119.011,2372853.19,724864.6835
CA,British Columbia,Mara,50,50.6853,-119.067,2374086.642,714814.6172
CA,British Columbia,Annis,10,50.7907,-119.082,2367321.236,724345.7551
CA,British Columbia,Sicamous,2676,50.835,-118.98,2371122.172,732214.749
CA,British Columbia,Salmon Arm,10791,50.7,-119.267,2360950.288,709089.6891
CA,British Columbia,Canoe,1000,50.7515,-119.227,2360572.75,715437.5494
CA,British Columbia,Sunnybrae,250,50.7732,-119.27,2356728.06,715986.1593
CA,British Columbia,Tappen,66,50.784,-119.331,2352377.342,714857.0707
CA,British Columbia,Adams Lake,108,50.7366,-119.321,2355603.99,710674.2767
CA,British Columbia,Monte Lake,50,50.5254,-119.832,2335512.511,672371.7429
CA,British Columbia,Westwold,50,50.4679,-119.747,2343928.764,669843.6671
CA,British Columbia,Holmwood,10,50.6189,-119.954,2322855.971,677082.7928
CA,British Columbia,Duck Range,10,50.6192,-119.83,2330541.287,681455.9555
CA,British Columbia,Martin Prairie,10,50.6624,-119.812,2329310.265,686239.1674
CA,British Columbia,Pritchard,25,50.6851,-119.812,2328076.219,688420.734
CA,British Columbia,Shuswap,25,50.7896,-119.709,2328759.16,702071.9197
CA,British Columbia,Neskonlith,121,50.7739,-119.716,2329182.676,700318.5119
CA,British Columbia,Chase,2409,50.8221,-119.688,2328282.97,705929.5226
CA,British Columbia,Malakwa,619,50.94,-118.789,2376957.281,749057.6314
CA,British Columbia,Solsqua,100,50.8707,-118.94,2371587.784,737050.1562
CA,British Columbia,Blind Bay,1626,50.8833,-119.383,2343713.014,722527.924
CA,British Columbia,Revelstoke,6869,51.0012,-118.196,2409598.393,776246.1637
CA,British Columbia,Kingfisher,238,50.6167,-118.733,2398458.096,720275.2754
CA,British Columbia,Seymour Arm,139,51.2484,-118.94,2350561.819,773107.1153
CA,British Columbia,Canyon Hot Springs,25,51.1369,-117.852,2422663.754,801610.8462
CA,British Columbia,Rogers Pass,10,51.3009,-117.521,2433116.728,829198.2995
CA,British Columbia,Blaeberry,25,51.4333,-117.067,2452503.27,858359.3312
CA,British Columbia,Donald,25,51.4958,-117.174,2442503.014,860290.1318
CA,British Columbia,Golden,3811,51.2949,-116.964,2466719.395,849181.8959
CA,British Columbia,Nicholson,100,51.2481,-116.901,2473212.482,847135.9966
CA,British Columbia,Parson,50,51.0708,-116.632,2499674.142,840609.8944
CA,British Columbia,Harrogate,25,50.9833,-116.45,2515706.841,839311.0329
CA,British Columbia,Spillimacheen,25,50.9072,-116.364,2525352.669,835478.7937
CA,British Columbia,Brisco,10,50.8333,-116.267,2535539.036,832290.8657
CA,British Columbia,Dry Gulch,25,50.5842,-116.041,2563920.206,817808.122
CA,British Columbia,Field,125,51.3945,-116.482,2489461.495,876491.3064
CA,British Columbia,Shelter Bay,0,50.6352,-117.925,2446909.266,751506.4375
CA,British Columbia,Galena,0,50.6167,-117.867,2451504.836,751897.4608
CA,British Columbia,Galena Bay,10,50.6667,-117.85,2449683.318,757247.613
CA,British Columbia,Beaton,10,50.7333,-117.733,2452989.572,767854.0875
CA,British Columbia,Trout Lake,25,50.6472,-117.539,2469730.842,766927.1062
CA,British Columbia,Ferguson,10,50.6833,-117.483,2471051.273,772409.4536
CA,British Columbia,Brouse,50,50.2167,-117.75,2481554.568,718496.8557
